Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Y,Letter,Sequence,Flash,Channel
3.489564247108731,4.297465099715541,3.1836563301317327,2.0519937909251853,-0.9838936985863251,0.3841987432222469,1.076438729392019,2.2497974844666544,1.9543355196162482,1.596833085390639,2.7267122264779555,0.8474864035720255,1.2141806366772976,1.3763944613551362,2.1255778209231475,2.750433239798037,1.3019524127524007,5.2362455379904445,3.167276998519024,1.0400720393455338,-2.513796287272083,-3.161112004880979,1.5611286014512498,-1.617696192937765,-2.763439822473149,-1.1299859948109046,-1.2636194831745367,-2.2267019412017603,-5.30050715459518,-1.5231091131473142,1.0,1,1,2.0,1
2.757114348072127,4.014822684280135,2.630572627455013,1.245551525095452,-0.06191580091573183,2.9115922762129003,0.7574018502636958,1.3249684617204125,-2.1070580388240527,0.5843797384721624,1.6341433552930607,0.7075931311544051,1.1430503003172245,1.8016298187592268,1.2527415249702005,2.101054234253737,-0.5018701595178154,2.474070145020256,-0.5610704238830504,-1.5845535461708282,-3.186350188473081,-2.8754523719391187,1.4642259963050734,-0.5306233198885271,-2.284250714221286,-1.171636802795306,-3.1413750992681035,-2.3488636289370146,-3.0220373592510166,-1.6315114972144553,1.0,1,1,2.0,2
1.9189355233848813,1.0052613337132206,-1.0905587180553122,-0.7775407499000911,-2.769440374728149,-1.2347423555632873,0.05482239451941439,2.445621494935626,3.3367576716299094,3.4861785156182914,3.7438728599417237,3.6025591253844915,2.036893971074136,0.36152575484500116,-0.42546088235819557,-2.1740913975489473,0.7725125051963491,1.9317765977698038,-1.4774211510046062,0.5051621320102603,3.495640649347119,1.615828609337481,0.03758552285820298,-1.1807695392921962,-0.43662070103421513,1.047017491181226,-0.856580001888086,-0.6389662868197957,-2.6688161701421933,-0.788191581593347,1.0,1,1,10.0,1
4.759914699172593,2.300020250752967,-0.6373670451662705,0.6484702249404402,-4.239883048239374,-0.8290389353068973,0.49662855354449426,1.8980416974454772,1.8418325847197108,0.9608185608536792,3.3466124396915555,3.77860618881428,2.139716877237467,0.0037189298540795807,-0.43847317829881893,-1.7535672608451227,1.0472852455502895,0.3020071412510247,-2.2747738415147722,-0.7349535984931684,1.3358760169520194,2.124406876859939,0.9513495206956969,-2.161125759413522,-1.233667009077736,0.4759885480966294,-3.009414886070472,-1.9172829601454184,-1.9888966540871624,0.36938907691392275,1.0,1,1,10.0,2
3.696575535473338,3.669264753831107,-0.3597046098704216,0.33945693209474326,-1.215837134653756,-3.51765697214347,-0.613377856468366,0.8232797942812947,5.177367498698784,3.8344953185570603,-0.5340456917730215,-3.382986185812274,-1.3268288303274132,-2.636970097907449,-1.4359666312261257,0.6310859228554062,0.3669534230912961,0.05133336655886127,-0.6318658303414009,-1.2658385301337998,0.804965711041016,-1.3775978352545455,0.28345216589410965,0.9915409309406247,0.6447228224898689,-3.619477545666916,-3.6077648499617108,-0.5164162942083314,-1.0225960346616867,-0.21928021666223027,1.0,1,2,2.0,1
0.6774249799010764,1.8283971165049822,0.29164162265464877,1.184803843300373,0.33201756307289165,-0.5644649947895811,-0.008777976298225567,0.496121687177308,3.5718693658162195,3.5107227980879,-0.7066038242273511,-3.541104393074484,-0.5040086598074383,-2.036322769152298,0.08923975380985422,2.902410164182165,1.8661467860833598,1.3021720250448592,0.391591316389407,0.8556004043741339,1.138821172932474,1.9386611685695372,1.0261630920761433,1.6558456260476695,1.2307144144239368,-1.6284609849547893,-1.5415305426436174,0.4158463448467292,0.32121992416428274,0.6793346308712767,1.0,1,2,2.0,2
1.8616363902245816,1.859716930854243,3.0486837649693665,0.7108383890957121,-0.0870491071708293,-0.010435356230460546,0.3178691159697182,3.0919492044840817,2.9551384874251143,2.369214777483202,-0.649938464089742,0.2790180394371177,1.1277879632449663,-0.2334761842039483,2.183235802300918,2.5382690178262464,1.5826732691500902,3.7607701462668097,1.508196451868439,1.2969340597743517,2.3861807727636553,2.1692915911228225,0.8945773537165771,1.8831988844514849,1.7359165850948117,2.3341829975840214,4.47400667226774,4.196480469022404,2.8452160902649584,-0.8166829807926795,1.0,1,2,10.0,1
0.8979345672777639,0.9833649808204908,1.6716613601365444,1.484605440394641,2.2536033177874013,2.3605257960144597,3.0724033828745054,2.5806521792895682,0.36053007379993074,0.558986334515519,-2.880809666085717,-1.7514370019848113,-0.1198285082236751,-0.7220890536386624,2.2332420949287135,1.2948899137722483,1.0423908446752819,4.3407449135670735,2.169639662803945,2.4364137084374087,3.7024826681227507,4.345688777102494,2.544100242010976,4.302605970407231,3.2447121169156707,3.3758032104710476,3.6017235262906304,2.105942417568748,1.6141780577020342,0.43940611864055035,1.0,1,2,10.0,2
-0.24497814841371282,-2.902303684255596,-2.4659968601854527,-0.50998153939182,-0.09372565786070328,1.3252052518327824,-0.14011655130860673,-0.46422195845096215,-0.9397372609855537,-1.1355350950702494,-2.352996950323123,0.9567570149300357,0.5682723986220676,-1.331795961887472,-3.6038265937951826,-3.274707633889802,-3.782661009349656,0.21842879894146472,-0.8799110609866776,-0.4214934613611204,1.658676927420945,2.2125788202745147,-0.9908455604308617,0.20826887897417923,0.2713162965657592,-1.221509746918707,-1.5837351230173975,-1.7268063457503968,-1.1524022395413807,1.9822343406531646,1.0,1,3,2.0,1
0.5330949804724997,-1.444800300294372,-3.1357884262690816,0.046963099218170205,-0.7762968015628497,-2.520829034358897,-2.2334657988501534,-1.9425727667391601,-3.221754931868819,-1.2054211850832894,-1.713231339088615,0.2398857055540947,-0.14727775361317424,-1.0829829140974767,-3.942486910320119,-4.00186289318774,-1.7955697738153187,1.570849241477288,2.597950216368351,2.9975133586093787,3.318153540475725,4.7678954704953025,1.361584507853064,1.7832449764637894,-0.8953923900320706,-1.6813839377593014,-3.6667079586406297,-2.7079269268699115,-1.8077500441007601,0.05076223413257209,1.0,1,3,2.0,2
0.24954669749515884,-0.7564046030104898,0.9232237713865724,-0.7099342367609006,-1.211036549740044,-1.4432100154855605,2.5284261607745266,2.1088118950780927,5.099219999595589,4.825524472996919,3.5350238416725466,0.27553793609903854,0.7623388258377013,0.20299043471512226,-0.05134245111933833,-2.3023810237328735,0.286565538759857,-2.676015987787248,-1.5978406994053342,-1.2699811590696803,1.8864309240630501,0.507894249718487,0.2882020588227935,0.13154211239909788,1.590947117571987,0.5697878517224139,0.366402820739457,0.7474268142686992,0.837088995449784,0.35263637565316425,1.0,1,3,10.0,1
2.499689896057187,1.8142943609811808,4.795719975174885,1.9593735244500274,-1.0851506958707553,-1.9345882586280583,1.1541653604104312,0.34449272041333573,0.9929842475450987,0.42968830475904773,1.6660866983511164,0.443620247587935,-1.2252360085080178,-0.7547745669843346,0.20553571741787094,-2.033472530934628,-2.242477085133759,-3.242927667624695,-0.6958952510481968,-0.08760203161778268,2.2126178012190225,-0.5433370962269486,-1.9078248861460452,-1.3788265431266866,-1.0610340392576048,-1.0625844978569396,-1.855148283349075,-2.0467296476156576,-0.18903187842008223,0.31722992452044935,1.0,1,3,10.0,2
1.4835350054673897,2.45492014529806,-1.4870337454188185,0.019750828590269415,1.667383729767337,1.237069239597745,2.4361894532617385,3.5204785321437013,0.43504785843647586,-0.15856339586033008,0.25807572792194033,-0.9076358819429639,-3.23969742175585,-0.11179384619365428,-3.5302238767051475,-1.6363778800039412,-3.7075435937005103,-3.226246033511641,-1.4390497658908308,3.9907223949897457,5.1816836832249455,0.7542246686056561,-0.8735286068953674,-0.7079418959114615,-1.6329172761665947,-0.1271600922562063,-0.34090792477938925,0.8411444143371757,-0.8927464263620658,2.106961892562193,1.0,1,4,2.0,1
1.1079252960882908,0.793946571792031,-2.610383825197365,-1.737321357054343,-1.7678372509170077,-3.39851688843841,-0.749001790894027,0.8903209766531686,0.2521412124961869,-1.5633561647768506,-0.874377186979062,-1.9973848053859327,-3.1220623324599623,-0.7833202283809988,-2.4715501641847237,0.5308783000208745,0.10235722379581597,-0.000127100520469825,0.9674546097660071,3.410096273954296,5.965845171162394,1.6529303649169422,-0.26002885929043507,-1.855109119786739,-0.8422188350261812,0.867337331666275,-0.25573805815875517,1.3056271309762446,0.14406112290588857,1.6492145276378287,1.0,1,4,2.0,2
0.8491860206642542,1.2047792364687584,-0.4485378717999936,-0.7326018427974064,-1.993955643985588,-2.9480109566338473,0.02699747567291115,-0.13889167809292102,2.071948626967496,4.0227981860040725,3.0309490110356365,0.9366804179087987,2.0468081054140366,0.33982950792363564,3.3341881315730273,1.8350492769050337,0.6424308564595271,4.212403376908606,3.411327653625693,1.6288135683325347,0.5427481715620116,-0.08920412662572076,-1.445752502884984,1.3673066907630755,0.3487276105829823,-1.1604923335001178,-1.6652094276045721,-0.1233362140644131,-1.3543361627801,1.3410291525082196,1.0,1,4,10.0,1
1.066514802616711,3.3114838192726403,0.6121540110851548,2.6152459216219097,0.48038820177409414,0.5237936888810012,1.9012766921012028,3.4183356330563854,2.7595689589207026,1.1069964266658823,2.166158975581668,1.9702776073623296,3.258652376915155,1.7192053491348362,3.0432419127909136,1.9716389154277552,0.6904866615213219,2.7090775439737924,2.9263722745972114,0.659290988052547,0.3185155832979776,1.4195754005365846,-0.9082561661504498,1.1575621214259877,1.478749333983013,-2.205302314953115,-2.9979877718717383,-1.384139847100981,-3.382797945368711,-0.8008594299984818,1.0,1,4,10.0,2
2.949617701488615,0.647281517207198,0.6680658849432705,3.4219739824993836,1.9752072857686322,1.461328582873194,0.7104353742871322,0.16712194832373128,2.3635446459404905,-0.08060126637570986,-2.1663205010124846,-1.0603661480199742,-1.2789387975356328,1.4146300196703956,1.1882415610751251,1.460770986309207,0.8985641248481447,1.4222367422894606,0.3713034405210561,-1.439488916090632,-2.3331365534175323,-0.19185970172933195,-1.1741531482312448,-0.5648019466624048,0.7435663800021849,1.4910554435947403,2.9890667621788425,4.556005302679134,3.6920717978254105,3.3376077696992916,1.0,1,5,2.0,1
1.4646416652872192,2.390640610477142,3.7188758637002532,5.692139735772294,1.4941488478661258,-0.3263619679997974,-0.7140709757235021,-0.22125769475033685,1.1212304199088174,-2.0241132492162466,-4.390659545525619,-1.300063462492972,-1.5869846165672998,0.9217307193791849,1.3883183349592714,1.6224135268669633,1.7193141431126535,0.9059693062472224,2.673239922206606,0.9692176174330202,1.6580798491626816,2.9658519963765717,1.9774091972805927,2.517529069615223,1.3369785691204572,2.502544273492913,1.1360326832097751,1.441986807037226,-0.06095130451665429,-0.8158068171532995,1.0,1,5,2.0,2
0.5875949584752056,-1.0657291311609887,0.8902616346689548,1.9342100307059218,-0.3700735808439529,-0.6340156380668959,-0.5611708391360702,-1.0480406528835025,-1.9079167902971865,-3.4846977677713706,-2.230157404514589,-3.194604502824071,-2.305357590789438,0.19217503827986013,-0.7945046441221614,1.849552822360232,5.783209066540633,6.971362719538895,3.8826784407079975,3.673515727405992,2.605776981835568,0.22303499342091562,0.28399851321797503,-0.8627039280330507,0.8384165882992011,1.1513466057223147,0.6077180806055853,0.24126586030009545,4.2239243166211775,-0.6415515254236749,1.0,1,5,10.0,1
-0.9908719413783047,-1.3836170951736955,0.813407752990142,0.08444465322331636,-0.47939726282630674,0.8750530719036105,1.1476713767732516,-0.8214290669266828,0.9807441763179674,-3.793705698708044,-3.1558182509948707,-1.649736210011286,-0.06946225038317135,-1.1617256599446741,-1.4451146748535513,1.7966410408814972,3.897592430911401,3.78373788238519,1.5136228134057814,0.6011531473144955,3.8584801799209583,2.312030087961791,-0.2274343419442555,-0.2884718505547349,1.3706529162780983,1.3551741775897521,-0.16221083553489726,1.512030064266938,2.3840819618493803,0.5392165796653379,1.0,1,5,10.0,2
-5.1445200764947545,-3.1586937756168756,-3.1375587374745066,-1.1641188402979883,1.0273437433000834,-2.333724313840494,-1.1765293023524188,-0.616213302223485,-3.1551166144732066,-3.8506383579860897,-1.171479505458295,-1.0153398759859984,1.399179331643793,-1.1931332377180102,-3.9784016498719406,-3.2288613879941916,-2.5968016011410033,-2.3922404060622875,2.515046923920086,0.8545367175571927,1.0962920852683782,1.86242374050548,-1.948306267724126,-1.639911476907348,0.27000968797393965,-1.154414656070647,-1.8691911503576153,-0.04491942423484315,0.28355617571540914,0.33662713700712665,1.0,1,6,2.0,1
-2.0177980267729443,-1.2066600158393233,-2.8520917397532988,-1.678864801371215,0.5239384410738998,-1.7222590871354524,-1.0314300093922915,1.4235138607964664,-1.7111522654799725,-2.7750679055447747,-2.9043649132531377,-2.6108905981896893,0.3239491576112421,-2.4277824837601933,-4.27194747234073,-6.451160861944141,-4.843849162787634,-2.6290498644958142,2.999287704837397,1.9116067707143958,3.554917215250172,2.2832388652221214,-0.632285964918019,-1.963697761798474,-0.06124302956740853,-2.578315952471404,-0.5102330680236231,1.415786574227454,0.46948703862444674,-0.26507140002956325,1.0,1,6,2.0,2
